314,0.4476980023623059
313,0.6474268341923636
312,0.3946244739801133
308,0.38985013392859835
308,0.3191016463625583
303,0.43017664396376576
311,0.46079994017385134
307,0.38560522487983395
306,0.4650280353227631
305,0.37079271205176606
316,0.6667778795127213
304,0.36287461009195515
302,0.49875931733061063
299,0.4100246087405843
300,0.3498103705197297
296,0.2802517792272113
277,0.5812188426941681
298,0.38869617136035206
317,0.5581207906620322
320,0.4532651030811172
295,0.5042821381510628
297,0.3623728561828607
290,0.5047910820834359
291,0.4148842468255902
291,0.8481445819331234
292,0.4113728345360131
294,0.5352743719691009
289,0.46739352006690527
286,0.514586652662452
288,0.3156845111631369
287,0.46947885840651327
283,0.35200800565890417
293,0.36860095670556153
285,0.5609355141327012
284,0.346361279886279
319,0.7460753338301843
262,0.3742040320731254
258,0.43114067188973076
257,0.4350065322239544
279,0.6579010329075244
278,0.8884191176470588
282,0.4066099321423205
280,0.5185432367908579
281,0.4226492176164613
256,0.7397751138390606
253,0.4456181659349942
274,0.533440366093585
273,0.39612196906978986
275,0.44139280746879567
272,0.5715235412598375
276,0.37728023295549906
260,0.4760730959697072
256,0.5737672288749818
261,0.4712129868644182
271,0.414144761371761
251,0.558240381683551
254,0.592252067619337
255,0.5933327870134052
327,0.3920373686996314
267,0.5574868250202855
268,0.37497273752516624
270,0.35875883889678667
264,0.4110508549005005
119,0.46295466184127804
121,0.3793375608640332
263,0.5207715513297625
252,0.7249375410714584
120,0.4075353093473379
266,0.4529546998767013
265,0.5007378033311821
117,0.4331662312356925
118,0.46204452646318545
326,0.3128648070149884
114,0.49366440058606254
113,0.4170215974365369
116,0.47143124038721973
250,0.48725302400156434
115,0.5488302401375543
112,0.44954400588847976
109,0.475943627971927
114,0.5628815260105634
321,0.46913217463189827
322,0.5648317999253575
110,0.5063885856882095
111,0.45516239208445675
108,0.4556899015660219
107,0.3974949519483012
110,0.3517281836563654
106,0.6263219283243541
247,0.4575519528393491
102,0.5175668592825652
103,0.47184783185521445
104,0.4485585374935653
105,0.5707502083888149
93,0.5130567795598638
99,0.5576802634634515
234,0.6257786523504356
97,0.7669206708490208
100,0.5090958751667748
249,0.44601676340729807
101,0.43223873064956736
98,0.5354266026630814
248,0.5086913041900887
100,0.4074002616685992
95,0.5447623764003539
239,0.5818773345707902
96,0.6107334582674893
235,0.5974730385847823
94,0.479177422777574
236,0.4617404977182479
233,0.6194744040285121
231,0.504495260867269
89,0.5627247827453931
238,0.6080294600995148
90,0.5525276072782372
91,0.495225284429129
92,0.6288723644682472
78,0.6140936557111666
85,0.6012268673903685
88,0.5407751767838387
87,0.5175634614723607
86,0.444008668762638
81,0.5694828556900052
82,0.5334000599052141
83,0.4730679967250041
232,0.5706739033937236
84,0.5335467363740455
232,0.6195628256492589
75,0.4193878916179171
72,0.5366695683280823
80,0.7331990589020733
79,0.5470065884600289
77,0.5289424959244181
73,0.6779966444107823
240,0.5454961910128795
237,0.6447995645231425
74,0.5429144022225441
71,0.6364242481739681
76,0.5980832572172194
242,0.5374010762545761
241,0.6055325151906586
323,0.6078517067630228
230,0.5293173152400776
65,0.4183507198362949
70,0.6390942198791724
64,0.6257383059120223
66,0.417676845789665
67,0.4686531810509708
58,0.4838884187842374
69,0.5223027018995352
63,0.5304376018823729
228,0.49429214154355045
229,0.6973206375873299
68,0.5145619709911958
56,0.7073808555809691
62,0.4215954349130965
60,0.6018071617773576
57,0.5980107684837429
59,0.6088992229399107
61,0.33922639564922746
227,0.750394891044041
54,0.5467911318914483
49,0.5092974275148398
227,0.6824646689990951
53,0.679756099965244
48,0.520712935097675
52,0.5046251978983456
51,0.5071023703257133
50,0.5710188134520932
41,0.6883896381686965
47,0.4597263825112632
42,0.6294800655477092
43,0.8400054371344181
44,0.4517162737617746
45,0.5206801778436477
225,0.5720745256255056
43,0.7847970552269243
35,0.44837545310949095
226,0.5382519721543746
227,0.6827738443689708
46,0.4895412178314605
32,0.7709865201394979
34,0.620871505998449
36,0.6094819611951189
33,0.37245846201278554
40,0.6195678637474621
26,0.5659223643889153
25,0.7196143870508286
38,0.8133526400172987
39,0.5186604002478834
224,0.6212640800774566
31,0.5951069131538281
29,0.7253939591442355
30,0.4095220075495232
28,0.4507203019921054
27,0.5337759711226496
22,0.6068791039441578
24,0.6204139875107427
16,0.5668372223377255
20,0.6840217688746488
18,0.30883892477239755
15,0.8523178151823307
17,0.5490682095561127
21,0.6608339066218375
19,0.6168884531195654
14,0.6523740974766604
9,0.24311025004576325
13,0.3404473350180664
12,0.6096736602618001
11,0.5111047425040385
10,0.7170227762286794
8,0.4399327086939979
6,0.4499266001931672
5,0.7518190477154969
219,0.5521124852603092
220,0.5561588048884787
4,0.5298950474590555
7,0.644309704008717
1,0.7339351127530759
2,0.48611822890158585
222,0.7043669621045406
3,0.5410870573021648
213,0.5158820287815309
211,0.5082120299905462
210,0.5437492260351183
209,0.5178034044722765
324,0.5602152061631125
221,0.12100854491747065
205,0.516078422214264
206,0.5991755526502346
207,0.39584726960766586
208,0.5364671869245904
218,0.4620353907792419
217,0.4007224600646851
214,0.6206423327978497
215,0.7223737264768401
204,0.49597865447624473
202,0.5438886707372004
203,0.5457254607866898
201,0.5586079704844171
